Row,Id,Score,Age,Tenure,Balance,Salary,Surname,Nationality,Gender,Products,Card,Active,Churn
292,15607098,747,1.6127838567197355,5,94521.17,194926.86,Ahmed,Spain,Female,2,1,0,0
293,15655774,583,1.4313637641589874,7,0.0,51285.49,Booth,France,Male,2,1,0,0
294,15590241,750,1.5314789170422551,9,112822.26,150401.53,Chuang,Spain,Female,1,0,0,1
295,15785819,681,1.5797835966168101,3,0.0,112491.96,Shao,France,Male,2,1,1,0
296,15723654,773,1.3979400086720377,2,135903.33,73656.38,Tsao,France,Male,1,1,0,0
297,15774510,714,1.4913616938342726,4,125169.26,106636.89,Tien,France,Female,1,1,1,0
298,15684173,687,1.6434526764861874,7,0.0,155853.52,Chang,Spain,Female,3,1,0,1
299,15650068,511,1.7634279935629373,0,149117.31,162599.51,Johnson,France,Male,1,1,1,0
300,15811490,627,1.5185139398778875,5,0.0,103737.82,French,France,Male,2,1,1,0
301,15803976,694,1.4913616938342726,10,0.0,160990.27,Efremov,France,Female,2,1,0,0
302,15682541,616,1.5563025007672873,6,132311.71,15462.84,Hartley,Spain,Female,1,0,0,0
303,15695699,687,1.5440680443502757,8,0.0,10334.05,Calabrese,France,Male,2,1,0,0
304,15624188,712,1.5185139398778875,6,0.0,190686.16,Chiu,France,Female,2,1,1,0
305,15812191,553,1.5185139398778875,4,118082.89,94440.45,Brennan,France,Male,1,0,0,0
306,15636673,667,1.4913616938342726,1,119266.69,28257.63,Onwuatuegwu,France,Male,1,1,1,0
307,15594898,731,1.6334684555795864,2,0.0,170034.95,Hewitt,France,Male,1,1,1,1
308,15660211,629,1.5440680443502757,7,156847.29,31824.29,Shih,Germany,Male,2,1,0,0
309,15773972,614,1.6989700043360187,4,137104.47,127166.49,Balashov,France,Male,1,1,0,1
310,15746726,438,1.4913616938342726,8,78398.69,44937.01,Doyle,Germany,Male,1,1,0,0
311,15712287,652,1.9030899869919435,4,0.0,188603.07,Pokrovskii,France,Female,2,1,1,0
312,15702919,729,1.4771212547196624,6,63669.42,145111.37,Collins,Germany,Male,1,1,0,0
313,15674398,642,1.5797835966168101,3,0.0,171463.83,Russo,France,Male,2,0,0,0
314,15797960,806,1.7708520116421442,0,135296.33,182822.5,Skinner,Germany,Female,1,1,0,0
315,15631868,744,1.5563025007672873,2,153804.44,87213.33,Robertson,Spain,Male,1,1,1,0
316,15581539,474,1.568201724066995,3,0.0,57175.32,Atkinson,Spain,Male,2,0,0,0
317,15662736,559,1.6901960800285136,2,147069.78,120540.83,Doyle,France,Male,1,1,0,1
318,15666252,706,1.6232492903979006,9,0.0,28714.34,Ritchie,Spain,Male,2,1,1,0
319,15677512,628,1.3424226808222062,3,0.0,85426.28,McEncroe,Spain,Female,1,1,0,0
320,15626114,429,1.380211241711606,4,95741.75,46170.75,Pearson,France,Male,1,1,0,0
321,15810834,525,1.7558748556724915,2,145965.33,64448.36,Gordon,Spain,Female,1,1,1,0
322,15678910,680,1.4771212547196624,8,141441.75,16278.97,Ts'ai,France,Female,1,1,1,0
323,15694408,749,1.6020599913279623,1,139290.41,182855.42,Lung,France,Male,1,1,0,1
324,15585215,763,1.4913616938342726,4,0.0,50404.72,Yuan,France,Female,2,0,0,0
325,15682757,734,1.4771212547196624,3,0.0,107640.25,Pardey,France,Male,2,1,0,0
326,15736601,716,1.5440680443502757,4,144428.87,134132.65,Tai,France,Male,1,1,0,0
327,15601848,594,1.5440680443502757,2,0.0,103480.69,Scott,France,Male,2,1,0,0
328,15736008,644,1.662757831681574,9,95441.27,108761.05,Hunter,France,Female,1,1,0,1
329,15669064,671,1.5440680443502757,1,144848.74,179012.3,Mazzanti,Germany,Male,1,1,1,0
330,15624528,664,1.414973347970818,7,116244.14,95145.14,L?,Germany,Male,2,1,1,0
331,15598493,656,1.6989700043360187,7,0.0,72143.44,Beach,France,Male,2,0,1,0
332,15601274,667,1.6020599913279623,1,146502.07,19162.89,Hsieh,Spain,Female,1,1,0,0
333,15702669,663,1.6434526764861874,2,117028.6,144680.18,Faulkner,Germany,Male,2,0,1,0
334,15728669,584,1.4771212547196624,8,112013.81,177772.03,Knowles,Germany,Female,1,1,0,1
335,15742668,626,1.568201724066995,6,108269.37,5597.94,Day,Spain,Female,1,1,0,0
336,15697441,485,1.462397997898956,7,182123.79,116828.51,Hsueh,France,Male,1,1,0,1
337,15740476,659,1.505149978319906,3,150923.74,174652.51,Tsao,Germany,Female,2,0,1,0
338,15648064,649,1.5185139398778875,2,0.0,2010.98,Kennedy,France,Male,2,1,0,0
339,15636624,805,1.591064607026499,5,165272.13,14109.85,Nwabugwu,Spain,Female,1,1,0,1
340,15807923,716,1.591064607026499,10,115301.31,43527.4,Young,Germany,Female,1,1,0,1
341,15745844,642,1.6020599913279623,6,129502.49,86099.23,Kerr,Germany,Female,2,0,1,1
342,15786170,659,1.4913616938342726,4,118342.26,161574.19,Tien,France,Male,1,0,0,0
343,15681081,545,1.6720978579357175,5,0.0,38970.14,Marrero,Spain,Female,2,1,1,0
344,15684484,543,1.3424226808222062,8,0.0,127587.22,White,France,Male,2,0,0,0
345,15785869,718,1.3979400086720377,7,0.0,30380.12,Pisano,France,Female,2,1,0,0
346,15763859,840,1.6334684555795864,7,0.0,90908.95,Brown,France,Female,2,1,0,0
347,15658935,630,1.5314789170422551,9,106937.05,138275.01,Freeman,Germany,Female,2,1,0,0
348,15747358,643,1.7708520116421442,3,170331.37,32171.79,Russell,Germany,Male,1,1,1,0
349,15735203,654,1.505149978319906,1,114510.85,126143.23,Seleznyov,Germany,Female,1,1,1,0
350,15576256,582,1.591064607026499,5,0.0,129892.93,Yusupova,France,Male,2,1,1,0
351,15659420,659,1.505149978319906,3,107594.11,102416.84,Foley,Spain,Male,2,1,1,0
352,15593365,762,1.591064607026499,2,81273.13,18719.67,Shih,Spain,Male,1,1,1,0
353,15777352,568,1.505149978319906,7,169399.6,61936.22,Ikedinachukwu,Spain,Female,1,1,0,0
354,15812007,670,1.3979400086720377,6,0.0,78358.94,Power,Spain,Male,2,1,1,0
355,15625461,613,1.6532125137753437,1,187841.99,147224.27,Amos,France,Female,2,1,1,0
356,15739438,539,1.4771212547196624,0,0.0,160979.66,Reed,France,Male,2,1,0,0
357,15611759,850,1.7558748556724915,8,126776.3,132298.49,Simmons,Spain,Female,2,1,1,0
358,15661629,522,1.5314789170422551,9,126436.29,174248.52,Ricci,Spain,Male,1,1,0,1
359,15633950,737,1.6127838567197355,1,101960.74,123547.28,Yen,France,Male,1,1,1,0
360,15592386,520,1.7634279935629373,3,0.0,32790.02,Campbell,France,Male,2,0,1,0
361,15803716,706,1.4471580313422192,3,0.0,181543.67,West,Spain,Male,2,0,1,0
362,15696674,643,1.6532125137753437,2,150842.93,2319.96,Robinson,Germany,Female,1,0,1,1
363,15706365,648,1.6989700043360187,9,102535.57,189543.19,Bianchi,France,Female,1,1,1,0
364,15745088,443,1.462397997898956,9,99027.61,10940.4,Chen,Germany,Female,2,1,0,0
365,15676715,640,1.8325089127062364,9,0.0,199493.38,Madukaego,France,Male,2,1,1,0
366,15613085,628,1.5185139398778875,3,0.0,188193.25,Ibrahimova,Spain,Female,1,1,1,0
367,15633537,540,1.6232492903979006,9,87271.41,172572.64,Nolan,Germany,Female,2,1,0,0
368,15594720,460,1.5440680443502757,8,102742.91,189339.6,Scott,Germany,Female,2,1,1,0
369,15684042,636,1.5314789170422551,2,40105.51,53512.16,Blair,Germany,Male,2,0,1,0
370,15583303,593,1.462397997898956,2,152265.43,34004.44,Monaldo,France,Female,1,1,0,0
371,15611579,801,1.6232492903979006,4,141947.67,10598.29,Sutherland,Spain,Male,1,1,1,0
372,15774696,640,1.8750612633917,1,106307.91,113428.77,Cole,Germany,Female,2,0,1,0
373,15694506,611,1.4913616938342726,0,107884.81,183487.98,Briggs,Germany,Male,2,1,1,0
374,15688074,802,1.4913616938342726,1,125013.72,187658.09,Gregory,Germany,Male,1,1,1,0
375,15759537,717,1.5440680443502757,7,58469.37,172459.39,Bianchi,Germany,Male,2,1,1,0
376,15758449,769,1.591064607026499,8,0.0,21016.0,Angelo,France,Female,1,0,1,0
377,15583456,745,1.6532125137753437,10,117231.63,122381.02,Gardiner,Germany,Male,3,1,1,1
378,15667871,572,1.5440680443502757,4,152390.26,128123.66,Kerr,Spain,Male,1,1,0,0
379,15677371,629,1.4771212547196624,2,34013.63,19570.63,Ko,Spain,Female,1,1,0,0
380,15629677,687,1.591064607026499,2,0.0,188150.6,Distefano,Spain,Female,3,0,0,1
381,15713578,483,1.6989700043360187,9,0.0,111020.24,Farrell,France,Female,2,1,1,0
382,15591509,690,1.5563025007672873,7,101583.11,123775.15,Milano,France,Male,2,1,0,0
383,15568240,492,1.4771212547196624,10,77168.87,146700.22,Ting,Germany,Female,2,0,1,0
384,15622993,709,1.4471580313422192,8,124695.72,145251.35,Boyd,Germany,Male,2,1,0,0
385,15689294,705,1.6434526764861874,3,105934.96,82463.69,Onyemaechi,Germany,Male,1,1,0,0
386,15720910,560,1.8195439355418688,9,0.0,15928.49,Black,France,Female,1,1,1,0
387,15721181,611,1.662757831681574,6,0.0,45886.33,Oliver,Spain,Male,2,1,0,0
388,15776433,730,1.792391689498254,2,0.0,186489.95,Greco,Spain,Male,2,1,1,0
389,15748936,709,1.6532125137753437,2,0.0,162922.65,Whitehead,Spain,Female,2,0,1,0
390,15717225,544,1.3222192947339193,10,161525.96,9262.77,Ikemefuna,France,Female,2,1,0,0
391,15685226,712,1.462397997898956,7,147199.07,84932.4,Morrison,Germany,Female,1,1,1,0
392,15785611,752,1.5797835966168101,3,183102.29,71557.12,Onyeoruru,Germany,Male,1,1,1,0
393,15573456,648,1.662757831681574,9,127209.0,77405.95,Cunningham,Spain,Male,2,1,0,1
394,15684548,556,1.5797835966168101,8,0.0,417.41,Demidov,Spain,Male,2,0,0,1
395,15620505,594,1.380211241711606,0,97378.54,71405.17,Celis,Spain,Female,1,1,1,0
396,15807432,645,1.568201724066995,2,136925.09,153400.24,Cheng,Germany,Female,2,0,1,0
397,15584766,557,1.5185139398778875,3,54503.55,371.05,Knight,France,Male,1,1,1,0
398,15612187,547,1.505149978319906,8,155726.85,67789.99,Morin,Germany,Male,1,1,0,0
399,15762218,701,1.591064607026499,9,0.0,145894.9,Mills,France,Female,2,0,1,0
400,15646372,616,1.8195439355418688,1,135842.41,183840.51,Outhwaite,France,Female,1,1,0,1
401,15690452,605,1.7160033436347992,1,63349.75,108887.44,Tung,France,Male,1,1,0,0
402,15747795,593,1.5797835966168101,4,129499.42,154071.27,Pai,Germany,Female,1,1,1,0
403,15781589,751,1.7160033436347992,8,0.0,179291.85,Carpenter,Spain,Male,2,0,1,0
404,15732674,443,1.5563025007672873,6,70438.01,56937.43,Fennell,Spain,Male,2,0,1,0
405,15642291,685,1.3617278360175928,8,0.0,112239.03,Fontaine,France,Male,2,1,1,0
406,15692761,718,1.5563025007672873,9,0.0,45909.87,Pratt,France,Male,1,1,0,0
407,15578045,538,1.6901960800285136,9,141434.04,173779.25,Mitchell,Spain,Female,1,0,0,1
408,15745354,611,1.568201724066995,4,0.0,125696.26,Franklin,Spain,Female,2,1,0,0
409,15701376,668,1.568201724066995,10,152958.29,159585.61,K'ung,Germany,Male,2,1,1,0
410,15691625,537,1.6127838567197355,3,138306.34,106761.47,Ko,Germany,Female,1,1,0,0
411,15566594,709,1.3617278360175928,10,0.0,129590.18,McKenzie,Spain,Male,2,0,0,0
412,15760431,850,1.5797835966168101,1,0.0,80006.65,Pino,France,Male,2,1,1,0
413,15686302,745,1.4913616938342726,3,124328.84,140451.52,Fisk,Spain,Female,1,1,1,0
414,15801559,693,1.6127838567197355,9,181461.48,187929.43,Chiang,Germany,Female,3,1,1,1
415,15810432,795,1.5440680443502757,8,0.0,167155.36,Moseley,Spain,Male,2,1,0,0
416,15809616,626,1.414973347970818,8,0.0,191420.71,Hsiung,Spain,Male,2,0,0,0
417,15720559,487,1.7853298350107671,5,110368.03,11384.45,Heath,Germany,Female,1,0,0,1
418,15695632,556,1.591064607026499,9,89588.35,94898.1,Dellucci,France,Female,1,1,1,0
419,15659843,643,1.662757831681574,6,0.0,106781.59,Li,France,Female,2,0,0,0
420,15615624,605,1.4471580313422192,6,0.0,159508.52,De Salis,France,Female,2,0,0,0
421,15810418,756,1.7781512503836436,3,115924.89,93524.19,T'ang,Germany,Female,1,1,0,1
422,15716186,586,1.5797835966168101,2,0.0,87168.46,Richardson,France,Female,2,1,0,0
423,15674551,535,1.6020599913279623,7,111756.5,8128.32,Fitch,Germany,Male,1,1,0,1
424,15622834,678,1.5440680443502757,4,0.0,125518.32,Stevenson,France,Female,1,1,0,0
425,15566111,596,1.591064607026499,9,0.0,48963.59,Estes,France,Male,1,1,0,0
426,15784597,648,1.414973347970818,9,162923.85,98368.24,Lattimore,France,Male,1,1,0,0
427,15652883,492,1.591064607026499,10,124576.65,148584.61,Chung,Germany,Male,2,1,0,0
428,15806964,702,1.6532125137753437,0,80793.58,27474.81,Utz,France,Male,1,1,1,0
429,15576313,486,1.6020599913279623,9,71340.09,76192.21,Wei,Germany,Female,1,1,0,0
430,15806467,568,1.6020599913279623,1,99282.63,134600.94,Boyle,Germany,Male,1,0,0,1
431,15597602,619,1.7558748556724915,3,137946.39,72467.99,Nwachinemelu,Germany,Male,1,1,1,1
432,15743040,724,1.6127838567197355,2,127892.57,199645.45,Kuznetsova,Germany,Male,2,0,1,0
433,15705521,548,1.5185139398778875,0,101084.36,42749.85,Pisani,Germany,Female,1,1,0,0
434,15595039,545,1.568201724066995,8,114754.08,136050.44,Manna,Germany,Female,1,1,0,1
435,15799384,683,1.5185139398778875,8,0.0,73564.44,Collier,France,Male,1,0,0,0
436,15581197,762,1.7075701760979363,3,99286.98,85578.63,Ricci,France,Female,1,0,1,0
437,15693737,627,1.4771212547196624,4,79871.02,129826.89,Carr,Germany,Female,2,1,0,0
438,15624623,516,1.5440680443502757,10,104088.59,119666.0,Hs?,France,Male,2,0,0,0
439,15783501,800,1.5797835966168101,2,168190.33,68052.08,Findlay,France,Female,2,1,0,0
440,15690134,464,1.6232492903979006,3,85679.25,164104.74,Hughes,Germany,Female,1,1,1,0
441,15782735,626,1.5440680443502757,3,0.0,80190.36,Chukwuemeka,France,Female,1,0,0,0
442,15611088,790,1.4913616938342726,9,0.0,84126.75,Genovese,France,Female,2,1,0,0
443,15672145,534,1.5314789170422551,7,121551.58,70179.0,Swift,France,Female,2,1,1,0
444,15732628,745,1.662757831681574,2,122220.19,118024.1,Ugoji,France,Male,1,1,1,0
445,15787470,553,1.6720978579357175,3,116528.15,145704.19,Parkinson,Spain,Male,1,0,0,1
446,15803406,748,1.414973347970818,1,77780.29,183049.41,Ross,France,Female,1,0,1,0
447,15730460,722,1.568201724066995,2,0.0,120906.83,Oleary,France,Male,1,0,0,0
448,15644572,501,1.6020599913279623,4,125832.2,100433.83,Turnbull,France,Male,1,1,1,0
449,15694860,675,1.5797835966168101,6,68065.8,138777.0,Uspensky,France,Female,1,0,0,1
450,15658169,778,1.6720978579357175,6,127299.34,124694.99,Cook,Spain,Female,2,1,0,0
451,15794396,494,1.5797835966168101,7,174937.64,40084.32,Newbold,Germany,Female,1,1,0,0
452,15785798,850,1.6020599913279623,9,0.0,119232.33,Uchechukwu,France,Male,2,0,1,0
453,15710825,592,1.4913616938342726,7,110071.1,43921.36,Ch'en,Spain,Male,1,0,0,0
454,15668444,590,1.6434526764861874,3,139432.37,62222.81,He,Spain,Female,1,1,0,0
455,15726631,758,1.591064607026499,6,127357.76,56577.0,Hilton,France,Female,1,0,1,0
456,15733797,506,1.5563025007672873,5,0.0,164253.35,Sal,France,Male,2,1,0,0
457,15747960,733,1.5185139398778875,3,0.0,7666.73,Eluemuno,France,Male,1,1,1,0
458,15634632,711,1.5797835966168101,3,0.0,68487.51,Titus,France,Male,2,1,0,0
459,15707362,514,1.6334684555795864,1,95556.31,199273.98,Yin,Germany,Male,1,0,1,1
460,15662976,637,1.568201724066995,8,0.0,186062.36,Lettiere,Spain,Male,1,1,1,0
461,15732778,468,1.462397997898956,1,111681.98,195711.16,Templeman,Germany,Male,2,1,1,0
462,15718443,539,1.591064607026499,3,0.0,36692.17,Chibuzo,France,Male,2,1,0,0
463,15670039,509,1.3979400086720377,3,108738.71,106920.57,Sun,Spain,Female,2,1,0,0
464,15773792,662,1.505149978319906,4,133950.37,48725.68,Evans,France,Female,1,1,1,1
465,15613786,818,1.414973347970818,4,0.0,167036.94,Ogbonnaya,Spain,Male,2,1,1,0
466,15726032,608,1.5185139398778875,9,89968.69,68777.26,Enyinnaya,France,Male,1,1,0,0
467,15663252,850,1.505149978319906,9,0.0,18924.92,Olisanugo,Spain,Female,2,1,1,0
468,15593782,816,1.5797835966168101,5,130878.75,71905.77,Brookes,Germany,Female,3,1,0,1
469,15633283,536,1.5440680443502757,8,0.0,64833.28,Padovano,France,Male,2,1,0,0
470,15749167,753,1.5440680443502757,3,0.0,184843.77,Fisk,France,Male,2,1,1,0
471,15759298,631,1.4313637641589874,10,134169.62,176730.02,Shih,Spain,Male,1,1,1,0
472,15683625,703,1.568201724066995,1,149762.08,20629.4,Hare,France,Male,1,1,0,1
473,15635367,774,1.414973347970818,2,93844.69,28415.36,Muir,France,Male,1,1,0,0
474,15681705,785,1.4471580313422192,8,0.0,77231.27,Fanucci,France,Male,2,1,0,0
475,15603156,571,1.5185139398778875,1,0.0,102750.7,Elewechi,France,Female,2,1,0,0
476,15591986,621,1.662757831681574,6,141078.37,34580.8,Johnston,Germany,Male,1,0,0,1
477,15798888,605,1.4913616938342726,1,117992.59,183598.77,Pisano,Germany,Female,1,1,1,0
478,15809722,611,1.6020599913279623,8,100812.33,147358.27,Ankudinov,France,Female,2,1,0,0
479,15677538,569,1.5797835966168101,7,0.0,108469.2,Nwokike,France,Male,1,1,1,0
480,15797736,658,1.462397997898956,4,80262.6,20612.82,Smith,France,Male,1,1,1,0
481,15695585,788,1.5314789170422551,6,156478.62,181196.76,Atkins,Spain,Male,1,0,1,0
482,15744398,525,1.3617278360175928,5,0.0,160249.1,Burns,France,Female,2,1,0,0
483,15750658,798,1.568201724066995,8,0.0,110783.28,Obiuto,France,Male,3,0,0,0
484,15578186,486,1.568201724066995,9,115217.99,144995.33,Pirozzi,Germany,Male,2,1,0,0
485,15676519,615,1.7853298350107671,9,0.0,150227.85,George,Spain,Male,2,1,0,1
486,15637954,730,1.5440680443502757,0,155470.55,53718.28,Lewis,France,Female,1,1,1,0
487,15758639,641,1.568201724066995,7,0.0,75248.3,Moran,France,Male,2,1,0,0
488,15613772,542,1.591064607026499,3,135096.77,14353.43,Dalrymple,France,Male,1,1,1,1
489,15731744,692,1.4771212547196624,2,0.0,130486.57,Carslaw,France,Male,2,0,1,0
490,15807709,714,1.7403626894942439,9,180075.22,100127.71,Kirby,Germany,Female,1,1,1,0
491,15714689,591,1.462397997898956,1,97541.24,196356.17,Houghton,Spain,Male,1,1,1,0
492,15699005,710,1.6127838567197355,2,156067.05,9983.88,Martin,France,Female,1,1,1,0
493,15624170,639,1.5797835966168101,4,81550.94,118974.77,Tan,France,Female,2,0,1,0
494,15725679,531,1.6720978579357175,6,0.0,194998.34,Hsia,France,Female,1,0,0,1
495,15585865,673,1.5797835966168101,2,170061.92,134901.34,Westerberg,France,Female,2,0,0,1
496,15804256,765,1.5563025007672873,8,92310.54,72924.56,Hale,Germany,Male,2,1,1,0
497,15662403,622,1.505149978319906,6,169089.38,101057.95,Kryukova,France,Female,2,1,0,0
498,15733616,806,1.6020599913279623,5,80613.93,142838.64,Sopuluchukwu,France,Male,1,1,1,0
499,15591995,757,1.414973347970818,8,121581.56,127059.04,Barry,Germany,Male,2,1,1,0
500,15677020,570,1.7634279935629373,8,0.0,116503.92,Selezneva,France,Female,1,0,1,1
501,15727688,555,1.505149978319906,4,0.0,54405.79,Chizuoke,Spain,Male,2,1,1,0
502,15715941,692,1.7323937598229686,5,0.0,88721.84,Lueck,France,Male,2,1,1,0
503,15714485,774,1.7781512503836436,5,85891.55,74135.48,Udinese,France,Male,1,1,0,1
504,15730059,638,1.6434526764861874,9,77637.35,111346.22,Udobata,Spain,Male,2,1,1,0
505,15715527,543,1.6127838567197355,4,0.0,194902.16,Freeman,Spain,Female,1,0,0,0
506,15576623,584,1.4913616938342726,5,0.0,31474.27,Outlaw,France,Male,2,1,0,0
507,15805565,691,1.4771212547196624,7,116927.89,21198.39,Obiuto,Germany,Male,1,1,0,0
508,15677307,684,1.6020599913279623,6,137326.65,186976.6,Lo,Germany,Female,1,1,0,0
509,15773890,733,1.3424226808222062,5,0.0,117202.19,Okechukwu,France,Male,2,1,1,0
510,15598883,599,1.568201724066995,2,0.0,143739.29,King,Spain,Female,2,1,1,0
511,15568506,524,1.4913616938342726,10,67238.98,161811.23,Forbes,Germany,Female,2,1,1,0
512,15761043,632,1.5797835966168101,6,86569.76,98090.91,Macleod,Germany,Female,2,1,0,0
513,15782236,735,1.5314789170422551,5,0.0,71095.41,Gibbs,Spain,Male,2,0,0,0
514,15593601,734,1.5314789170422551,6,133598.4,13107.24,Isayev,France,Male,1,1,1,0
515,15682048,605,1.7075701760979363,3,136188.78,67110.59,Pisano,France,Female,1,1,1,1
516,15746902,793,1.5797835966168101,9,0.0,88225.02,Belstead,Spain,Male,2,1,0,0
517,15752081,468,1.7481880270062005,10,0.0,62256.87,Vassiliev,France,Female,3,0,1,1
518,15781307,779,1.568201724066995,7,120092.52,135925.72,Schneider,Germany,Male,2,1,0,0
519,15775912,698,1.6812412373755872,4,101238.24,177815.87,Mazzanti,France,Male,2,0,1,1
520,15745417,707,1.7634279935629373,6,89685.92,126471.13,Knipe,France,Male,1,0,1,0
521,15671256,850,1.5440680443502757,1,211774.31,188574.12,Macartney,France,Female,1,1,0,1
522,15653547,850,1.7481880270062005,7,131317.48,119175.45,Madukwe,France,Male,1,1,1,0
523,15595766,527,1.568201724066995,5,93722.73,139093.73,Watts,Spain,Male,2,1,1,0
524,15742358,696,1.505149978319906,8,101160.99,115916.55,Humphreys,Germany,Male,1,1,1,0
525,15763274,661,1.6812412373755872,3,120320.54,96463.25,Wu,France,Male,1,0,0,0
526,15786063,776,1.4913616938342726,2,0.0,112349.51,Chin,France,Female,2,1,1,0
527,15600258,701,1.6334684555795864,2,0.0,165303.79,Chesnokova,France,Male,2,1,1,0
528,15573318,610,1.414973347970818,8,0.0,166031.08,Kung,France,Male,2,1,0,0
529,15653849,572,1.6812412373755872,3,152827.99,38411.79,Lu,Germany,Female,1,1,0,1
530,15694272,673,1.4771212547196624,1,64097.75,77783.35,Nkemakolam,France,Male,1,1,1,0
531,15736112,519,1.7558748556724915,2,119035.35,29871.79,Walton,Spain,Female,2,1,1,0
532,15749851,702,1.414973347970818,4,135219.57,59747.63,Brookes,Spain,Female,1,0,1,0
533,15663478,729,1.505149978319906,6,93694.42,79919.13,Baldwin,France,Male,1,1,1,0
534,15592300,543,1.5440680443502757,10,59408.63,76773.53,Mai,Spain,Male,1,1,0,0
535,15567832,550,1.6020599913279623,7,114354.95,54018.93,Shih,France,Female,1,1,0,0
536,15776780,608,1.7708520116421442,1,0.0,70649.64,He,France,Male,1,1,0,1
537,15592846,639,1.5440680443502757,10,128173.9,59093.39,Fiorentini,Germany,Male,2,1,0,0
